Date,Order #,Invoice,PO #,Category,Model #,Description,Qty,Ext. Price,Ordered By,Month,Quarter,Warehouse,Category_top
2025-06-12,33998384,194057431,WHS400JOSE',"Boxes, Corrugated",S-19852,"12 x 9 x 9"" Lightweight 32 ECT Corrugated Boxes 25/bundle",100,83.0,JOSE,2025-06-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-06-12,33998384,194057431,WHS400JOSE',"Boxes, Corrugated",S-4160,"16 x 12 x 10"" Corrugated Boxes 25/bundle",100,142.0,JOSE,2025-06-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-06-12,33998384,194057431,WHS400JOSE',Warehouse Equipment / Supplies,H-7661,Swivel Shop Stool with Backrest,4,520.0,JOSE,2025-06-01,2025Q2,Orlando,Warehouse Equipment / Supplies
2025-06-12,33998384,194057431,WHS400JOSE',Janitorial Supplies,S-7303,"Uline Plastic Forks - Standard Weight, White 100/box",1,6.0,JOSE,2025-06-01,2025Q2,Orlando,Janitorial Supplies
2025-06-12,33998384,194057431,WHS400JOSE',Janitorial Supplies,S-7304,"Uline Plastic Knives - Standard Weight, White 100/box",1,6.0,JOSE,2025-06-01,2025Q2,Orlando,Janitorial Supplies
2025-06-12,33998384,194057431,WHS400JOSE',Janitorial Supplies,S-7305,"Uline Plastic Spoons - Standard Weight, White 100/box",1,6.0,JOSE,2025-06-01,2025Q2,Orlando,Janitorial Supplies
2025-06-12,33998384,194057431,WHS400JOSE',Stretch Wrap,S-6669,"Uline Stretch Wrap Skid Lot - Blown, 70 gauge, 18"" x 1,500' 96   rolls/skid",96,1579.2,JOSE,2025-06-01,2025Q2,Orlando,Stretch Wrap
2025-06-12,33998384,194057431,WHS400JOSE',Free Offers,H-10898,Air Fryer,1,0.0,JOSE,2025-06-01,2025Q2,Orlando,Other
2025-06-09,35609499,193945232,#WHS600JOSE',Packing List Envelopes,S-209,"""Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",4,116.0,JOSE,2025-06-01,2025Q2,Orlando,Packing List Envelopes
2025-06-09,35609499,193945232,#WHS600JOSE',"Boxes, Corrugated",S-4160,"16 x 12 x 10"" Corrugated Boxes 25/bundle",100,142.0,JOSE,2025-06-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-06-09,35609499,193945232,#WHS600JOSE',"Boxes, Corrugated",S-4060,"6 x 4 x 4"" Corrugated Boxes 25/bundle",100,37.0,JOSE,2025-06-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-06-09,35609499,193945232,#WHS600JOSE',"Boxes, Corrugated",S-4854,"13 x 10 x 5"" Corrugated Boxes 25/bundle",100,125.0,JOSE,2025-06-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-06-09,35609499,193945232,#WHS600JOSE',"Boxes, Corrugated",S-4913,"28 x 8 x 8"" Long Corrugated Boxes 25/bundle",50,102.0,JOSE,2025-06-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-06-09,35609499,193945232,#WHS600JOSE',Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",2,76.0,JOSE,2025-06-01,2025Q2,Orlando,Janitorial Supplies
2025-06-09,35609499,193945232,#WHS600JOSE',Janitorial Supplies,S-20661,Uline Antibacterial Hand Soap - 7.5 oz Dispenser,12,30.0,JOSE,2025-06-01,2025Q2,Orlando,Janitorial Supplies
2025-06-09,35609499,193945232,#WHS600JOSE',"Boxes, Corrugated",S-19852,"12 x 9 x 9"" Lightweight 32 ECT Corrugated Boxes 25/bundle",100,83.0,JOSE,2025-06-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-06-09,35609499,193945232,#WHS600JOSE',Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,5,95.0,JOSE,2025-06-01,2025Q2,Orlando,Janitorial Supplies
2025-06-09,35609499,193945232,#WHS600JOSE',Tape,S-423,"Uline Industrial Tape - 2 Mil, 2"" x 110 yds, Clear 36 rolls/case",72,138.24,JOSE,2025-06-01,2025Q2,Orlando,Tape
2025-06-09,35609499,193945232,#WHS600JOSE',Tape,H-150,"Uline Industrial Side Loader Tape Dispenser - 2""",1,0.0,JOSE,2025-06-01,2025Q2,Orlando,Tape
2025-06-09,35609499,193945232,#WHS600JOSE',Tape,S-5736,"Economy Strapping Tape - 1"" x 60 yds 36 rolls/case",36,149.4,JOSE,2025-06-01,2025Q2,Orlando,Tape
2025-06-09,35609499,193945232,#WHS600JOSE',Tape,H-108,"Uline Metal Strapping Tape Dispenser - 1""",1,0.0,JOSE,2025-06-01,2025Q2,Orlando,Tape
2025-06-09,35609499,193945232,#WHS600JOSE',Free Offers,H-11603,Blackstone Burger Tool Set,1,0.0,JOSE,2025-06-01,2025Q2,Orlando,Other
2025-06-06,33821506,193818906,TRAVIS,Barcode Labels and Printers,S-6264,"Industrial Direct Thermal Labels - 4 x 6"" 1,000/roll",4,132.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Barcode Labels and Printers
2025-06-06,33821506,193818906,TRAVIS,Barcode Labels and Printers,S-6802,"Desktop Direct Thermal Labels - 4 x 6"" 250/roll",12,120.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Barcode Labels and Printers
2025-06-06,33821506,193818906,TRAVIS,Facilities Maintenance,S-23984,Energizer&reg; AAA Lithium Batteries - 24 Pack 24/pack,1,83.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Other
2025-06-06,33821506,193818906,TRAVIS,Facilities Maintenance,S-23985,Energizer&reg; AA Lithium Batteries - 24 Pack 24/pack,1,83.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Other
2025-06-06,33821506,193818906,TRAVIS,Free Offers,S-26077SEA,NFL Hi-Vis Hat - Seattle Seahawks,1,0.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Other
2025-06-06,33813874,193816918,JANET6062025,Barcode Labels and Printers,S-6264,"Industrial Direct Thermal Labels - 4 x 6"" 1,000/roll",12,396.0,JANET,2025-06-01,2025Q2,Charlotte,Barcode Labels and Printers
2025-06-06,33813874,193816918,JANET6062025,Barcode Labels and Printers,S-6802,"Desktop Direct Thermal Labels - 4 x 6"" 250/roll",24,240.0,JANET,2025-06-01,2025Q2,Charlotte,Barcode Labels and Printers
2025-06-06,33813874,193816918,JANET6062025,Free Offers,S-23388,Uline Tool Bag,1,0.0,JANET,2025-06-01,2025Q2,Charlotte,Other
2025-06-04,36898050,193748491,DALE,Janitorial Supplies,S-20661,Uline Antibacterial Hand Soap - 7.5 oz Dispenser,6,16.5,DELL,2025-06-01,2025Q2,Flowood,Janitorial Supplies
2025-06-04,36898050,193748491,DALE,"Boxes, Corrugated",S-4606,"10 x 10 x 48"" Tall Corrugated Boxes 20/bundle",100,487.0,DELL,2025-06-01,2025Q2,Flowood,"Boxes, Corrugated"
2025-06-04,36898050,193748491,DALE,"Boxes, Corrugated",S-16753,"17 x 12 x 10"" Corrugated Boxes 25/bundle",75,150.75,DELL,2025-06-01,2025Q2,Flowood,"Boxes, Corrugated"
2025-06-04,36898050,193748491,DALE,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",1,30.0,DELL,2025-06-01,2025Q2,Flowood,Packing List Envelopes
2025-06-04,36898050,193748491,DALE,Stretch Wrap,S-3968,"Uline Stretch Wrap - Cast, 120 gauge, 18"" x 1,000' 4 rolls/case",4,100.0,DELL,2025-06-01,2025Q2,Flowood,Stretch Wrap
2025-06-04,36898050,193748491,DALE,Carts,H-3325BL,"Uline Flat Shelf Utility Cart - Standard, 44 x 25 x 33"", Black",2,340.0,DELL,2025-06-01,2025Q2,Flowood,Other
2025-06-04,36898050,193748491,DALE,Barcode Labels and Printers,S-6264,"Industrial Direct Thermal Labels - 4 x 6"" 1,000/roll",8,264.0,DELL,2025-06-01,2025Q2,Flowood,Barcode Labels and Printers
2025-06-04,36898050,193748491,DALE,Barcode Labels and Printers,S-6802,"Desktop Direct Thermal Labels - 4 x 6"" 250/roll",12,120.0,DELL,2025-06-01,2025Q2,Flowood,Barcode Labels and Printers
2025-06-04,36898050,193748491,DALE,Gloves,S-21088-L,Uline Ultra-Lite Polyurethane Coated Gloves - Large 12 pair/carton,1,26.0,DELL,2025-06-01,2025Q2,Flowood,Other
2025-06-04,36898050,193748491,DALE,Free Offers,S-26157R,Yeti&reg; 26 oz Rambler&reg;,1,0.0,DELL,2025-06-01,2025Q2,Flowood,Other
2025-06-03,33690416,193637130,TRAVIS,"Boxes, Corrugated",S-4105,"10 x 10 x 10"" Corrugated Boxes 25/bundle",100,84.0,TRAVIS,2025-06-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-06-03,33690416,193637130,TRAVIS,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",100,109.0,TRAVIS,2025-06-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-06-03,33690416,193637130,TRAVIS,"Boxes, Corrugated",S-4142,"14 x 14 x 14"" Corrugated Boxes 25/bundle",100,172.0,TRAVIS,2025-06-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-06-03,33690416,193637130,TRAVIS,"Boxes, Corrugated",S-4084,"8 x 8 x 8"" Corrugated Boxes 25/bundle",300,198.0,TRAVIS,2025-06-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-06-03,33690416,193637130,TRAVIS,"Boxes, Corrugated",S-4185,"18 x 18 x 18"" Corrugated Boxes 20/bundle",80,216.0,TRAVIS,2025-06-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-06-03,33690416,193637130,TRAVIS,"Boxes, Corrugated",S-4040,"4 x 4 x 4"" Corrugated Boxes 25/bundle",100,32.0,TRAVIS,2025-06-01,2025Q2,Atlanta,"Boxes, Corrugated"
2025-06-03,33690416,193637130,TRAVIS,3M Tape,S-7828,"3M 8934 Economy Strapping Tape - 3"" x 60 yds 12 rolls/case",36,891.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Other
2025-06-03,33690416,193637130,TRAVIS,Warehouse Equipment / Supplies,S-13677Y,Uline Tamper Evident Plastic Truck Seals - Yellow 100/Pack,6,90.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Warehouse Equipment / Supplies
2025-06-03,33690416,193637130,TRAVIS,Janitorial Supplies,S-23351BLU,"Microfiber Rags In A Box - 50/Box, Blue 50/box",2,74.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Janitorial Supplies
2025-06-03,33690416,193637130,TRAVIS,Warehouse Equipment / Supplies,H-2755R,Uline Folding Knife - Red,6,48.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Warehouse Equipment / Supplies
2025-06-03,33690416,193637130,TRAVIS,Markers / Stencils,S-24148BL,"Pilot&reg; G-2&reg; Gel Pen - Bold Tip, Black",12,25.8,TRAVIS,2025-06-01,2025Q2,Atlanta,Other
2025-06-03,33690416,193637130,TRAVIS,Packing List Envelopes,S-3473,"Side Loading Packing List Envelopes - Clear, 6 x 9"" 1,000/carton",2,216.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Packing List Envelopes
2025-06-03,33690416,193637130,TRAVIS,Janitorial Supplies,H-6054,"Professional Microfiber Duster - 19""",2,18.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Janitorial Supplies
2025-06-03,33690416,193637130,TRAVIS,Markers / Stencils,H-384R,Sharpie&reg; Magnum Markers - Red,12,61.8,TRAVIS,2025-06-01,2025Q2,Atlanta,Other
2025-06-03,33690416,193637130,TRAVIS,Janitorial Supplies,S-6870,Cottonelle&reg; Toilet Tissue 60 rolls/case,1,117.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Janitorial Supplies
2025-06-03,33690416,193637130,TRAVIS,Janitorial Supplies,S-25369,Bounty&reg; Select-A-Size Paper Towels 12 rolls/case,1,48.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Janitorial Supplies
2025-06-03,33690416,193637130,TRAVIS,Free Offers,S-23921,Big Daddy Rocker,1,0.0,TRAVIS,2025-06-01,2025Q2,Atlanta,Other
2025-05-31,35047498,193574219,JANET5312025,Janitorial Supplies,S-17081,Uline Aloe Hand Soap - 1 Gallon,2,32.0,JANET,2025-05-01,2025Q2,Charlotte,Janitorial Supplies
2025-05-31,35047498,193574219,JANET5312025,Janitorial Supplies,S-20661,Uline Antibacterial Hand Soap - 7.5 oz Dispenser,6,16.5,JANET,2025-05-01,2025Q2,Charlotte,Janitorial Supplies
2025-05-31,35047498,193574219,JANET5312025,Markers / Stencils,S-22748BL,"Uline Comfort Grip Ballpoint Pen - Medium Tip, Black",24,22.8,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-31,35047498,193574219,JANET5312025,Packing List Envelopes,S-207,"""Packing List Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",8,248.0,JANET,2025-05-01,2025Q2,Charlotte,Packing List Envelopes
2025-05-31,35047498,193574219,JANET5312025,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",1,38.0,JANET,2025-05-01,2025Q2,Charlotte,Janitorial Supplies
2025-05-31,35047498,193574219,JANET5312025,"Boxes, Corrugated",S-22173,"8 x 4 x 4"" Lightweight 32 ECT Corrugated Boxes 25/bundle",150,55.5,JANET,2025-05-01,2025Q2,Charlotte,"Boxes, Corrugated"
2025-05-31,35047498,193574219,JANET5312025,Stretch Wrap,S-1831,"Uline Econo-Wrapper&reg; - Cast, 80 gauge, 20"" x 1,000' 4 rolls/case",4,72.0,JANET,2025-05-01,2025Q2,Charlotte,Stretch Wrap
2025-05-31,35047498,193574219,JANET5312025,Stretch Wrap,H-175,Stretch Wrap Cutter,1,0.0,JANET,2025-05-01,2025Q2,Charlotte,Stretch Wrap
2025-05-31,35047498,193574219,JANET5312025,"Boxes, Corrugated",S-4911,"25 x 25 x 20"" Corrugated Boxes 10/bundle",20,136.6,JANET,2025-05-01,2025Q2,Charlotte,"Boxes, Corrugated"
2025-05-31,35047498,193574219,JANET5312025,"Boxes, Corrugated",S-4995,"20 x 16 x 16"" 275 lb Double Wall Corrugated Boxes 10/bundle",180,1114.2,JANET,2025-05-01,2025Q2,Charlotte,"Boxes, Corrugated"
2025-05-31,35047498,193574219,JANET5312025,Facilities Maintenance,S-12404,"Jumbo Natural Nylon Cable Ties - 30"", 250 lb 100/pack",1,89.0,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-31,35047498,193574219,JANET5312025,Free Offers,S-22526BLU,UE Wonderboom Bluetooth&reg; Speaker - Blue,1,0.0,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-29,36639801,193505812,ONT52925ST,"Boxes, Corrugated",S-13318,"20 x 20 x 16"" 275 lb Double Wall Corrugated Boxes 10/bundle",100,766.0,SUSAN,2025-05-01,2025Q2,Ontario,"Boxes, Corrugated"
2025-05-29,36639801,193505812,ONT52925ST,Janitorial Supplies,S-7127,"Uline Deluxe Multi-Fold Towels 4,000 sheets/case",2,76.0,SUSAN,2025-05-01,2025Q2,Ontario,Janitorial Supplies
2025-05-29,36639801,193505812,ONT52925ST,Facilities Maintenance,S-21324W,"Drawstring Trash Liners - 1 Mil, 23-30 Gallon, White 200/carton",1,58.0,SUSAN,2025-05-01,2025Q2,Ontario,Other
2025-05-23,36421373,193310508,ONT52325ST,Envelopes and Mailers,S-22393,"Uline Economy White Poly Bubble Mailers #1 - 7 1/4 x 12"" 100/case",2,58.0,SUSAN,2025-05-01,2025Q2,Ontario,Other
2025-05-23,36421373,193310508,ONT52325ST,Envelopes and Mailers,S-5150,"Uline Self-Seal White Bubble Mailers #5 - 10 1/2 x 16"" 100/case",2,108.0,SUSAN,2025-05-01,2025Q2,Ontario,Other
2025-05-23,36421373,193310508,ONT52325ST,"Boxes, Corrugated",S-23949,"7 x 7 x 48"" Tall Corrugated Boxes 25/bundle",75,291.75,SUSAN,2025-05-01,2025Q2,Ontario,"Boxes, Corrugated"
2025-05-23,36421373,193310508,ONT52325ST,"Boxes, Corrugated",S-4883,"7 x 7 x 10"" Corrugated Boxes 25/bundle",75,81.0,SUSAN,2025-05-01,2025Q2,Ontario,"Boxes, Corrugated"
2025-05-23,36421373,193310508,ONT52325ST,"Boxes, Corrugated",S-4542,"20 x 14 x 6"" Corrugated Boxes 25/bundle",75,123.75,SUSAN,2025-05-01,2025Q2,Ontario,"Boxes, Corrugated"
2025-05-23,36421373,193310508,ONT52325ST,"Boxes, Corrugated",S-4125,"12 x 12 x 12"" Corrugated Boxes 25/bundle",75,81.75,SUSAN,2025-05-01,2025Q2,Ontario,"Boxes, Corrugated"
2025-05-23,36421373,193310508,ONT52325ST,"Boxes, Corrugated",S-4219,"24 x 18 x 12"" Corrugated Boxes 10/bundle",50,143.0,SUSAN,2025-05-01,2025Q2,Ontario,"Boxes, Corrugated"
2025-05-23,36421373,193310508,ONT52325ST,"Boxes, Corrugated",S-4135,"6 x 6 x 36"" Tall Corrugated Boxes 25/bundle",75,118.5,SUSAN,2025-05-01,2025Q2,Ontario,"Boxes, Corrugated"
2025-05-23,36421373,193310508,ONT52325ST,Tape,S-445,"Uline Industrial Tape - 2 Mil, 3"" x 110 yds, Clear 24 rolls/case",24,110.4,SUSAN,2025-05-01,2025Q2,Ontario,Tape
2025-05-23,36421373,193310508,ONT52325ST,Packing List Envelopes,S-209,"""Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2 x 5 1/2""   1,000/carton",4,116.0,SUSAN,2025-05-01,2025Q2,Ontario,Packing List Envelopes
2025-05-23,36421373,193310508,ONT52325ST,Tape,H-596,"Uline Industrial Side Loader Tape Dispenser - 3""",1,0.0,SUSAN,2025-05-01,2025Q2,Ontario,Tape
2025-05-23,36421373,193310508,ONT52325ST,Warehouse Equipment / Supplies,S-9963V,"""No Smoking"" Sign - Vinyl, Adhesive-Backed",3,27.0,SUSAN,2025-05-01,2025Q2,Ontario,Warehouse Equipment / Supplies
2025-05-23,36421373,193310508,ONT52325ST,Warehouse Equipment / Supplies,S-17852,"T50 Staples - 3/8"" 5,000/carton",1,18.0,SUSAN,2025-05-01,2025Q2,Ontario,Warehouse Equipment / Supplies
2025-05-23,36421373,193310508,ONT52325ST,Free Offers,H-9519,Magic Bullet&reg;,1,0.0,SUSAN,2025-05-01,2025Q2,Ontario,Other
2025-05-22,34595927,193244118,GILBERT,Packing List Envelopes,S-7815,"American Flag Packing List Envelopes - 4 1/2 x 5 1/2"" 1,000/carton",4,120.0,GILBERT,2025-05-01,2025Q2,Oklahoma City,Packing List Envelopes
2025-05-22,34595927,193244118,GILBERT,"Boxes, Corrugated",S-4062,"6 x 6 x 6"" Corrugated Boxes 25/bundle",200,90.0,GILBERT,2025-05-01,2025Q2,Oklahoma City,"Boxes, Corrugated"
2025-05-22,34595927,193244118,GILBERT,"Boxes, Corrugated",S-4618,"12 x 12 x 40"" Tall Corrugated Boxes 15/bundle",60,274.8,GILBERT,2025-05-01,2025Q2,Oklahoma City,"Boxes, Corrugated"
2025-05-22,34595927,193244118,GILBERT,Tape,S-22043,"Uline Fast Tack Spray Adhesive - Low VOC, 14 oz",24,210.0,GILBERT,2025-05-01,2025Q2,Oklahoma City,Tape
2025-05-22,34595927,193244118,GILBERT,Facilities Maintenance,H-505,Spray Can Holder/Gun,1,0.0,GILBERT,2025-05-01,2025Q2,Oklahoma City,Other
2025-05-22,34595927,193244118,GILBERT,Free Offers,S-25061-S,"Ladies' Crewneck - Bonfire, Orange, Small",1,0.0,GILBERT,2025-05-01,2025Q2,Oklahoma City,Other
2025-05-22,34571987,193238358,JANET5222025,"Boxes, Corrugated",S-22173,"8 x 4 x 4"" Lightweight 32 ECT Corrugated Boxes 25/bundle",250,92.5,JANET,2025-05-01,2025Q2,Charlotte,"Boxes, Corrugated"
2025-05-22,34571987,193238358,JANET5222025,Office Furniture,H-2922T,"Mail Sorter - Steel, 15 Compartment, Tan",1,195.0,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-22,34571987,193238358,JANET5222025,Tape,S-22043,"Uline Fast Tack Spray Adhesive - Low VOC, 14 oz",24,210.0,JANET,2025-05-01,2025Q2,Charlotte,Tape
2025-05-22,34571987,193238358,JANET5222025,Strapping,S-821,"Uline Poly Strapping - 1/2"" x .024"" x 7,200', Black",1,85.0,JANET,2025-05-01,2025Q2,Charlotte,Strapping
2025-05-22,34571987,193238358,JANET5222025,Janitorial Supplies,S-7247,"Universal Sorbent Pads - 15 x 19"", Heavy 100/carton",3,246.0,JANET,2025-05-01,2025Q2,Charlotte,Janitorial Supplies
2025-05-22,34571987,193238358,JANET5222025,Tape,S-445,"Uline Industrial Tape - 2 Mil, 3"" x 110 yds, Clear 24 rolls/case",48,151.2,JANET,2025-05-01,2025Q2,Charlotte,Tape
2025-05-22,34571987,193238358,JANET5222025,Markers / Stencils,S-12700BL,"Uline Pallet Markers - Chisel-Tip, Black",12,13.8,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-22,34571987,193238358,JANET5222025,Tape,H-596,"Uline Industrial Side Loader Tape Dispenser - 3""",1,0.0,JANET,2025-05-01,2025Q2,Charlotte,Tape
2025-05-22,34571987,193238358,JANET5222025,Facilities Maintenance,H-505,Spray Can Holder/Gun,1,0.0,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-22,34571987,193238358,JANET5222025,Free Offers,H-9519,Magic Bullet&reg;,1,0.0,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-21,33271716,193157910,GILBERT,Janitorial Supplies,S-7247,"Universal Sorbent Pads - 15 x 19"", Heavy 100/carton",4,328.0,GILBERT,2025-05-01,2025Q2,Oklahoma City,Janitorial Supplies
2025-05-21,33271716,193157910,GILBERT,Janitorial Supplies,S-17295,"Universal Sorbent Rolls - 30"" x 150', Medium",1,138.0,GILBERT,2025-05-01,2025Q2,Oklahoma City,Janitorial Supplies
2025-05-21,33271716,193157910,GILBERT,Personal Protective Equipment,S-18815BL,Neoprene Apron - Black,3,63.0,GILBERT,2025-05-01,2025Q2,Oklahoma City,Other
2025-05-21,33271716,193157910,GILBERT,Free Offers,S-25061NB-S,"Ladies' Crewneck - Bonfire, Navy, Small",1,0.0,GILBERT,2025-05-01,2025Q2,Oklahoma City,Other
2025-05-16,36101290,193016098,WHS600JOSE',Warehouse Equipment / Supplies,H-4288,Uline Quick Change Folding Knife,6,48.0,JOSE,2025-05-01,2025Q2,Orlando,Warehouse Equipment / Supplies
2025-05-16,36101290,193016098,WHS600JOSE',"Boxes, Corrugated",S-4748,"40 x 8 x 8"" Long Corrugated Boxes 25/bundle",100,314.0,JOSE,2025-05-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-05-16,36101290,193016098,WHS600JOSE',"Boxes, Corrugated",S-4060,"6 x 4 x 4"" Corrugated Boxes 25/bundle",100,37.0,JOSE,2025-05-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-05-16,36101290,193016098,WHS600JOSE',"Boxes, Corrugated",S-4243,"24 x 12 x 12"" Corrugated Boxes 20/bundle",60,117.0,JOSE,2025-05-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-05-16,36101290,193016098,WHS600JOSE',"Boxes, Corrugated",S-4854,"13 x 10 x 5"" Corrugated Boxes 25/bundle",100,125.0,JOSE,2025-05-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-05-16,36101290,193016098,WHS600JOSE',"Boxes, Corrugated",S-4913,"28 x 8 x 8"" Long Corrugated Boxes 25/bundle",50,102.0,JOSE,2025-05-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-05-16,36101290,193016098,WHS600JOSE',"Boxes, Corrugated",S-19852,"12 x 9 x 9"" Lightweight 32 ECT Corrugated Boxes 25/bundle",100,83.0,JOSE,2025-05-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-05-16,36101290,193016098,WHS600JOSE',"Boxes, Corrugated",S-4663,"26 x 16 x 14"" Corrugated Boxes 15/bundle",75,348.75,JOSE,2025-05-01,2025Q2,Orlando,"Boxes, Corrugated"
2025-05-16,36101290,193016098,WHS600JOSE',Barcode Labels and Printers,S-6802,"Desktop Direct Thermal Labels - 4 x 6"" 250/roll",12,120.0,JOSE,2025-05-01,2025Q2,Orlando,Barcode Labels and Printers
2025-05-16,36101290,193016098,WHS600JOSE',Carts,H-3325BL,"Uline Flat Shelf Utility Cart - Standard, 44 x 25 x 33"", Black",4,640.0,JOSE,2025-05-01,2025Q2,Orlando,Other
2025-05-16,36101290,193016098,WHS600JOSE',Barcode Labels and Printers,S-6264,"Industrial Direct Thermal Labels - 4 x 6"" 1,000/roll",12,396.0,JOSE,2025-05-01,2025Q2,Orlando,Barcode Labels and Printers
2025-05-16,36101290,193016098,WHS600JOSE',Free Offers,H-11503,Eye Massager,1,0.0,JOSE,2025-05-01,2025Q2,Orlando,Other
2025-05-13,35899460,192841816,JANET5132025,Strapping,S-512,"Poly Strapping Seals - Open, 1/2"" 1,000/carton",2,72.0,JANET,2025-05-01,2025Q2,Charlotte,Strapping
2025-05-13,35899460,192841816,JANET5132025,Janitorial Supplies,S-7247,"Universal Sorbent Pads - 15 x 19"", Heavy 100/carton",1,82.0,JANET,2025-05-01,2025Q2,Charlotte,Janitorial Supplies
2025-05-13,35899460,192841816,JANET5132025,"Bags, Poly / Plastic",S-12404,"Jumbo Natural Nylon Cable Ties - 30"", 250 lb 100/pack",1,89.0,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-13,35899460,192841816,JANET5132025,Tape,S-22043,"Uline Fast Tack Spray Adhesive - Low VOC, 14 oz",48,420.0,JANET,2025-05-01,2025Q2,Charlotte,Tape
2025-05-13,35899460,192841816,JANET5132025,Strapping,S-821,"Uline Poly Strapping - 1/2"" x .024"" x 7,200', Black",1,85.0,JANET,2025-05-01,2025Q2,Charlotte,Strapping
2025-05-13,35899460,192841816,JANET5132025,Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,3,57.0,JANET,2025-05-01,2025Q2,Charlotte,Janitorial Supplies
2025-05-13,35899460,192841816,JANET5132025,Facilities Maintenance,H-505,Spray Can Holder/Gun,1,0.0,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-13,35899460,192841816,JANET5132025,Facilities Maintenance,H-505,Spray Can Holder/Gun,12,28.2,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-13,35899460,192841816,JANET5132025,Free Offers,S-21215NCP-X,"NFL Hoodie - Carolina Panthers, XL",1,0.0,JANET,2025-05-01,2025Q2,Charlotte,Other
2025-05-13,33958988,192822463,WHS600JOSE',Gloves,S-16847L,Uline Heavy Utility Gloves - Large,8,184.0,JOSE,2025-05-01,2025Q2,Orlando,Other
2025-05-13,33958988,192822463,WHS600JOSE',Janitorial Supplies,S-11683,Oil-Dri&reg; Premium Bag - 35 lb,3,57.0,JOSE,2025-05-01,2025Q2,Orlando,Janitorial Supplies
2025-05-13,33958988,192822463,WHS600JOSE',Packing List Envelopes,S-5968,"""Packing List &/or Invoice Enclosed"" Banner Envelopes - Orange, 4 1/2   x 5 1/2"" 1,000/carton",2,86.0,JOSE,2025-05-01,2025Q2,Orlando,Packing List Envelopes
